run_id,model_type,evolve,stress_label,stress,time,mean_n,mean_w,mean_q,mean_z,var_n,var_w,var_q,min_z,spatial_growth,meanfield_growth,spatial_covariance_bonus,cov_w_q,cov_w_bq,cov_w_n,cov_w_prey_gain,predator_fraction_in_low_q,predator_fraction_in_high_gain,area_fraction_low_q,area_fraction_high_gain,predator_low_q_enrichment,predator_high_gain_enrichment,persistent_tail_label
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,395.0,4.82827043726337,0.6443773030788632,0.411795479335502,1.1940189263244334,3.377332549911896e-15,9.697757689584892e-16,2.611761752914664e-17,1.1940188532581493,-7.27874411073009e-05,-7.278744110720848e-05,-9.242823520438925e-17,-1.5886737837660964e-16,9.532042705744372e-18,-1.8097664143414227e-15,1.59720831291946e-16,0.500000019020442,0.5000000190517243,0.5,0.5,1.000000038040884,1.0000000381034486,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,400.0,4.828910535607285,0.6440344437810184,0.4118487189148481,1.1937216872783636,2.6388935883228004e-15,7.576697042841872e-16,2.0006622075133184e-17,1.193721622681548,-6.434126882052076e-05,-6.434126882049882e-05,-2.1941541465675396e-17,-1.2288774029342468e-16,7.373264416523072e-18,-1.414004673308314e-15,1.244105316821809e-16,0.5000000168202009,0.5000000168477444,0.5,0.5,1.0000000336404018,1.0000000336954888,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,405.0,4.829475925887704,0.6437316185654071,0.4118951843819534,1.1934591222135567,2.055875094967484e-15,5.902193845410561e-16,1.5286670384372513e-17,1.1934590651828252,-5.677790312006663e-05,-5.677790312016155e-05,9.492190020110591e-17,-9.479608166069859e-17,5.687764898703035e-18,-1.1015520913605572e-15,9.662828590990902e-17,0.5000000148499951,0.5000000148756729,0.5,0.5,1.0000000296999902,1.0000000297513458,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,410.0,4.829974477724334,0.6434646086421445,0.4119356718682004,1.1932275803001882,1.5970381241915246e-15,4.584470830360995e-16,1.1650977236748314e-17,1.1932275300172996,-5.0018532621967406e-05,-5.001853262184149e-05,-1.2591652980703527e-16,-7.292797633548422e-17,4.3756785817926495e-18,-8.556618871036045e-16,7.483753314043362e-17,0.500000013090184,0.5000000131140827,0.5,0.5,1.000000026180368,1.0000000262281654,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,415.0,4.830413349365741,0.6432295766255717,0.41197089297042333,1.1930237406753545,1.2370697654120718e-15,3.5507826392042246e-16,8.857947532354063e-18,1.1930236964007719,-4.3989503278397115e-05,-4.398950327834291e-05,-5.420333236069719e-17,-5.595429495937802e-17,3.3572576968492097e-18,-6.627642536386757e-16,5.77988044104447e-17,0.5000000115215865,0.5000000115438861,0.5,0.5,1.000000023043173,1.0000000230877721,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,420.0,4.830799035585978,0.6430230408905526,0.41200148246490953,1.1928445901901368,9.555418680236457e-16,2.7424240761347607e-16,6.717933206279327e-18,1.1928445512568429,-3.86222515478158e-05,-3.862225154772697e-05,-8.883003924445299e-17,-4.281749428612855e-17,2.5690496578294875e-18,-5.119082161603254e-16,4.4516206313984304e-17,0.5000000101240629,0.500000010146492,0.5,0.5,1.0000000202481258,1.000000020292984,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,425.0,4.831137414711231,0.6428418503781956,0.4120280054966434,1.1926874015772402,7.360336571954191e-16,2.1122086536508502e-16,5.082532412775424e-18,1.1926873673848553,-3.385319192742814e-05,-3.38531919273044e-05,-1.2374134919848623e-16,-3.267910545740487e-17,1.960746324885471e-18,-3.9429128276881186e-16,3.4192630019068767e-17,0.5000000088846713,0.5000000089052272,0.5,0.5,1.0000000177693427,1.0000000178104544,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,430.0,4.83143379439681,0.6426831600593046,0.41205096425300325,1.192549712210552,5.6539675854858465e-16,1.6223559871707956e-16,3.83597830281456e-18,1.1925496822197497,-2.9623566860476308e-05,-2.9623566860473848e-05,-2.459783678826488e-18,-2.4876662971883448e-17,1.492599776356959e-18,-3.0286539974688843e-16,2.6192473531042998e-17,0.500000007782607,0.5000000078038265,0.5,0.5,1.000000015565214,1.000000015607653,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,435.0,4.831692955844963,0.6425444072252867,0.41207080413563235,1.192429303596418,4.3314298912034197e-16,1.2427318833397775e-16,2.8882367467399044e-18,1.1924292773236518,-2.587926642452687e-05,-2.5879266424585746e-05,5.887556609775191e-17,-1.8888543821654874e-17,1.1333126302925113e-18,-2.3200870871633668e-16,2.0010783486210067e-17,0.5000000068103533,0.5000000068296239,0.5,0.5,1.0000000136207066,1.0000000136592477,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,440.0,4.8319191962186325,0.6424232887407484,0.41208791944782736,1.1923241817072863,3.309371847924993e-16,9.493902912252366e-17,2.16949584229109e-18,1.1923241587198383,-2.257062457324473e-05,-2.2570624573241374e-05,-3.3542504711270293e-18,-1.430539745859694e-17,8.583238477978496e-19,-1.7725361240674997e-16,1.524784500307273e-17,0.5000000059509521,0.5000000059677734,0.5,0.5,1.0000000119019041,1.0000000119355468,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,445.0,4.832116369065156,0.6423177393597417,0.412102658617619,1.192232558241768,2.5217927667700086e-16,7.233717727512335e-17,1.6257829436993328e-18,1.1922325381531182,-1.9652198052075954e-05,-1.9652198051972416e-05,-1.0353791934057666e-16,-1.0807033911188076e-17,6.484220347436328e-19,-1.3506268816429543e-16,1.1588364139981266e-17,0.5000000051917796,0.5000000052076676,0.5,0.5,1.0000000103835591,1.0000000104153353,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,450.0,4.832287922616894,0.6422259111786421,0.4121153289788332,1.1921528328711308,1.916616591251042e-16,5.497184770216799e-17,1.2154916620699503e-18,1.1921528153366396,-1.7082533448289248e-05,-1.7082533448278033e-05,-1.1214716221646936e-17,-8.143809547706008e-18,4.886285730062886e-19,-1.026449758676859e-16,8.784495269147658e-18,0.5000000045235073,0.5000000045382216,0.5,0.5,1.0000000090470147,1.0000000090764432,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,455.0,4.83243693588285,0.6421461542729398,0.41212620113390236,1.1920835765108775,1.4528968585380915e-16,4.166706186993964e-17,9.06639806880806e-19,1.1920835612237828,-1.4823927180478599e-05,-1.4823927180485466e-05,6.867743136337867e-18,-6.12169837914385e-18,3.6730190253424587e-19,-7.780611551987945e-17,6.642070032280053e-18,0.5000000039346968,0.5000000039490147,0.5,0.5,1.0000000078693936,1.0000000078980293,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,460.0,4.832566152486552,0.6420769985427809,0.412135512923125,1.1920235156373338,1.0985475852074821e-16,3.150141900296854e-17,6.747120283821044e-19,1.1920235023250507,-1.2842182592940964e-05,-1.2842182592875114e-05,-6.585003538544382e-17,-4.590368424749991e-18,2.754221047375045e-19,-5.882668722855913e-17,5.009474857398601e-18,0.5000000034162125,0.5000000034323174,0.5,0.5,1.000000006832425,1.0000000068646349,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,465.0,4.832678012240901,0.6420171367727849,0.4121434730255209,1.1919715176529806,8.285095800970724e-17,2.3755388933733955e-17,5.009684927784445e-19,1.1919715060736924,-1.1106367706696145e-05,-1.110636770663151e-05,-6.463539013908115e-17,-3.4336966832646933e-18,2.0602180113209623e-19,-4.4363901271964995e-17,3.768707590099541e-18,0.5000000029642245,0.5000000029790403,0.5,0.5,1.000000005928449,1.0000000059580807,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,470.0,4.832774680480764,0.6419654088953373,0.4121502642164724,1.1919265772905656,6.2327537975471e-17,1.786891660120726e-17,3.7112321923398405e-19,1.1919265672300945,-9.588576599871589e-06,-9.588576599867028e-06,-4.560425388017153e-18,-2.5622529374484536e-18,1.5373517654547621e-19,-3.33725183238856e-17,2.828217402672452e-18,0.5000000025658773,0.5000000025822359,0.5,0.5,1.0000000051317546,1.0000000051644717,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,475.0,4.832858075199011,0.6419207874330306,0.4121560463070485,1.191887804034625,4.677077632612136e-17,1.3407468638621923e-17,2.7431481044069117e-19,1.1918877953035687,-8.26369685207833e-06,-8.263696852070502e-06,-7.828278498524244e-18,-1.9073666194165676e-18,1.1444199696910646e-19,-2.504151268915532e-17,2.1171963053832295e-18,0.50000000221916,0.5000000022351391,0.5,0.5,1.00000000443832,1.0000000044702781,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,480.0,4.832929892051878,0.641882364084982,0.4121609587893368,1.1918544105298066,3.500974646370264e-17,1.0034956773953051e-17,2.02307458404759e-19,1.1918544029609288,-7.109184995177486e-06,-7.109184995096898e-06,-8.058756163472139e-17,-1.4164606027230662e-18,8.498763598946466e-20,-1.8743560971656886e-17,1.5810465598506237e-18,0.5000000019175023,0.5000000019323954,0.5,0.5,1.0000000038350045,1.0000000038647907,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,485.0,4.8329916273154225,0.6418493374131479,0.4121651232113144,1.191825701938097,2.6141470862356973e-17,7.492233388653124e-18,1.4887259970545114e-19,1.19182569538395,-6.104851468744769e-06,-6.104851468750343e-06,5.573476792933296e-18,-1.0493943412216494e-18,6.296366060731346e-20,-1.3994923117906607e-17,1.1777957391240407e-18,0.5000000016529734,0.5000000016681708,0.5,0.5,1.0000000033059468,1.0000000033363416,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,490.0,4.833044598886882,0.6418210015782543,0.4121686453038286,1.191801066201531,1.9471703385814644e-17,5.580079883604241e-18,1.0931192633465832e-19,1.1918010605323028,-5.232656184140017e-06,-5.232656184209297e-06,6.927967178887648e-17,-7.756082912853498e-19,4.6536497381144944e-20,-1.0423703015232124e-17,8.752721987154004e-19,0.5000000014250252,0.500000001438545,0.5,0.5,1.0000000028500504,1.00000000287709,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,495.0,4.833089965433347,0.6417967360703084,0.41217161688116544,1.1917799651630117,1.4468262141459134e-17,4.145801704211899e-18,8.009052325420571e-20,1.1917799602645784,-4.476515455491759e-06,-4.476515455501546e-06,9.78746570552344e-18,-5.719016058975151e-19,3.431409660003431e-20,-7.744837054442692e-18,6.4888804679687225e-19,0.5000000012248654,0.5000000012385819,0.5,0.5,1.0000000024497309,1.0000000024771638,tail_persistent
PDE_EVO_S1,PDE,True,S1_shared_rescue_window,0.09,500.0,4.833128743795793,0.641775996375614,0.4121741175355113,1.1917619264952597,1.0724385531054306e-17,3.0727045699144975e-18,5.855555340522951e-20,1.1917619222674265,-3.822120757975498e-06,-3.822120758017866e-06,4.236774098871285e-17,-4.207084424021999e-19,2.5242506582916244e-20,-5.740456601380912e-18,4.799049435417399e-19,0.5000000010528014,0.5000000010648517,0.5,0.5,1.0000000021056028,1.0000000021297033,tail_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,0.0,4.833333333280862,0.6416666666967904,0.6726147415697105,1.1916666666890143,0.0,0.0,0.0,1.1916666666890143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,3.0,5.047584807879999,0.508725456198684,0.6726147415697105,1.110356402587984,0.0,0.0,0.0,1.110356402587984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,6.0,5.207452873849109,0.4197248876645198,0.6726147415697105,1.0394889051530385,0.0,0.0,0.0,1.0394889051530385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,9.0,5.3225769499652245,0.3551753967105931,0.6726147415697105,0.9889143199908494,0.0,0.0,0.0,0.9889143199908494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,12.0,5.40992848917762,0.30597265444914973,0.6726147415697105,0.9507655230398973,0.0,0.0,0.0,0.9507655230398973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,15.0,5.478692999473655,0.26711559775527854,0.6726147415697105,0.9208580694377337,0.0,0.0,0.0,0.9208580694377337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,18.0,5.534326488607832,0.23560471086953527,0.6726147415697105,0.8967354671893001,0.0,0.0,0.0,0.8967354671893001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,21.0,5.580296642354095,0.20952043622319477,0.6726147415697105,0.8768495880893772,0.0,0.0,0.0,0.8768495880893772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,24.0,5.618924403323563,0.18757143366602058,0.6726147415697105,0.8601708296770836,0.0,0.0,0.0,0.8601708296770836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,27.0,5.6518277072727505,0.1688538136198274,0.6726147415697105,0.845985145774089,0.0,0.0,0.0,0.845985145774089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,30.0,5.680172950446732,0.15271408077392734,0.6726147415697105,0.8337796354460079,0.0,0.0,0.0,0.8337796354460079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,33.0,5.704823906708702,0.13866689399523252,0.6726147415697105,0.8231758659627324,0.0,0.0,0.0,0.8231758659627324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,36.0,5.726435493652994,0.12634352392295856,0.6726147415697105,0.813887649090714,0.0,0.0,0.0,0.813887649090714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,39.0,5.745514183372639,0.1154583306568304,0.6726147415697105,0.8056941526371977,0.0,0.0,0.0,0.8056941526371977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,42.0,5.762458280319327,0.10578628352394645,0.6726147415697105,0.7984221028233931,0.0,0.0,0.0,0.7984221028233931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,45.0,5.777585883140851,0.09714747137425629,0.6726147415697105,0.7919333121515594,0.0,0.0,0.0,0.7919333121515594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,48.0,5.791154265229966,0.0893961765143631,0.6726147415697105,0.7861162249223381,0.0,0.0,0.0,0.7861162249223381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,51.0,5.803374053364019,0.08241300722378847,0.6726147415697105,0.7808796060788596,0.0,0.0,0.0,0.7808796060788596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,54.0,5.814419451645675,0.07609911757059713,0.6726147415697105,0.7761480974503951,0.0,0.0,0.0,0.7761480974503951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,57.0,5.824435895378701,0.07037191955901642,0.6726147415697105,0.7718588517289493,0.0,0.0,0.0,0.7718588517289493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,60.0,5.833545849177988,0.06516181862157695,0.6726147415697105,0.7679589988671016,0.0,0.0,0.0,0.7679589988671016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,63.0,5.841853265700592,0.060409725815508235,0.6726147415697105,0.7644036751505671,0.0,0.0,0.0,0.7644036751505671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,66.0,5.8494468325010285,0.05606511835896297,0.6726147415697105,0.7611547158066755,0.0,0.0,0.0,0.7611547158066755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,69.0,5.856403000499886,0.05208452504207891,0.6726147415697105,0.7581791411247023,0.0,0.0,0.0,0.7581791411247023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,72.0,5.862787807438216,0.048430320590695124,0.6726147415697105,0.7554485386377561,0.0,0.0,0.0,0.7554485386377561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,75.0,5.868658698745164,0.04506976565099282,0.6726147415697105,0.7529382022705102,0.0,0.0,0.0,0.7529382022705102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,78.0,5.8740659129781605,0.04197422579445435,0.6726147415697105,0.7506265278940522,0.0,0.0,0.0,0.7506265278940522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,81.0,5.879053557202751,0.03911854540435151,0.6726147415697105,0.748494564059564,0.0,0.0,0.0,0.748494564059564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,84.0,5.883660540220804,0.03648053018545297,0.6726147415697105,0.74652559626041,0.0,0.0,0.0,0.74652559626041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,87.0,5.887921312023968,0.034040519920942834,0.6726147415697105,0.7447048347217562,0.0,0.0,0.0,0.7447048347217562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,90.0,5.8918664808414025,0.03178103494157443,0.6726147415697105,0.74301915088369,0.0,0.0,0.0,0.74301915088369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,93.0,5.895523360869805,0.02968648097972196,0.6726147415697105,0.74145682481714,0.0,0.0,0.0,0.74145682481714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,96.0,5.898916395855259,0.027742900680932613,0.6726147415697105,0.7400073701304757,0.0,0.0,0.0,0.7400073701304757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,99.0,5.902067511005006,0.02593776465491046,0.6726147415697105,0.7386613910067504,0.0,0.0,0.0,0.7386613910067504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,102.0,5.904996449130224,0.02425979376661164,0.6726147415697105,0.737410423769831,0.0,0.0,0.0,0.737410423769831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,105.0,5.907721020699053,0.02269880736015563,0.6726147415697105,0.7362468386074587,0.0,0.0,0.0,0.7362468386074587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,108.0,5.910257338810886,0.021245594015554852,0.6726147415697105,0.7351637338402265,0.0,0.0,0.0,0.7351637338402265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,111.0,5.912620009926365,0.01989179998417642,0.6726147415697105,0.7341548567561255,0.0,0.0,0.0,0.7341548567561255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,114.0,5.914822318582448,0.018629832625460915,0.6726147415697105,0.7332145154587585,0.0,0.0,0.0,0.7332145154587585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,117.0,5.916876349170666,0.017452777226000717,0.6726147415697105,0.7323375402700003,0.0,0.0,0.0,0.7323375402700003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,120.0,5.918793132306315,0.01635432453691936,0.6726147415697105,0.7315192098234324,0.0,0.0,0.0,0.7315192098234324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,123.0,5.920582747946417,0.015328707315781561,0.6726147415697105,0.7307552114044682,0.0,0.0,0.0,0.7307552114044682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,126.0,5.922254424573813,0.014370644871964175,0.6726147415697105,0.7300415972208897,0.0,0.0,0.0,0.7300415972208897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,129.0,5.923816624689614,0.013475294370270188,0.6726147415697105,0.7293747476067826,0.0,0.0,0.0,0.7293747476067826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,132.0,5.925277119354567,0.012638207935268844,0.6726147415697105,0.7287513393768316,0.0,0.0,0.0,0.7287513393768316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,135.0,5.926643055477101,0.011855294639750331,0.6726147415697105,0.7281683165498161,0.0,0.0,0.0,0.7281683165498161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,138.0,5.9279210140979,0.011122786961935483,0.6726147415697105,0.7276228656068313,0.0,0.0,0.0,0.7276228656068313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,141.0,5.929117063103457,0.010437210873182553,0.6726147415697105,0.7271123926900271,0.0,0.0,0.0,0.7271123926900271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,144.0,5.930236803622312,0.00979535925000963,0.6726147415697105,0.7266345037943457,0.0,0.0,0.0,0.7266345037943457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,147.0,5.931285411706665,0.009194268106682151,0.6726147415697105,0.7261869868533197,0.0,0.0,0.0,0.7261869868533197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,150.0,5.9322676756898645,0.008631195275679815,0.6726147415697105,0.7257677957011227,0.0,0.0,0.0,0.7257677957011227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,153.0,5.933188029372744,0.008103601396824306,0.6726147415697105,0.725375035897099,0.0,0.0,0.0,0.725375035897099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,156.0,5.934050582112244,0.00760913277864967,0.6726147415697105,0.7250069517757735,0.0,0.0,0.0,0.7250069517757735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,159.0,5.934859145949765,0.007145605866125262,0.6726147415697105,0.7246619148507771,0.0,0.0,0.0,0.7246619148507771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
ODE_NOEVO_S1,ODE,False,S1_shared_rescue_window,0.09,162.0,5.935617259923507,0.006710993351452781,0.6726147415697105,0.7243384133917069,0.0,0.0,0.0,0.7243384133917069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,tail_not_persistent
