stress,lambda_value,n_star,w_star,q_star,zero_mode,max_real_growth,eigenvalues_real,eigenvalues_imag,within_discrete_mode_range,notes
0.11765625,34.08193541162824,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.17437172909829032,-4.879737927;-0.3840072266;-0.1743717291,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,34.41938031669387,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.17603006046052122,-4.883112505;-0.3874104402;-0.1760300605,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,34.75682522175949,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.17768885515054353,-4.886487082;-0.3908131905;-0.1776888552,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,35.094270126825116,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.17934810188876227,-4.88986166;-0.3942154889;-0.1793481019,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,35.43171503189075,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.18100778976440107,-4.893236237;-0.3976173463;-0.1810077898,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,35.76915993695637,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.1826679082203335,-4.896610815;-0.4010187731;-0.1826679082,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,36.106604842021994,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.18432844703866896,-4.899985392;-0.4044197797;-0.184328447,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,36.444049747087625,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.1859893963270455,-4.903359969;-0.4078203759;-0.1859893963,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,36.78149465215325,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.18765074650559108,-4.906734546;-0.4112205714;-0.1876507465,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,37.11893955721887,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.18931248829451489,-4.910109123;-0.4146203753;-0.1893124883,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,37.456384462284504,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.1909746127022922,-4.9134837;-0.4180197966;-0.1909746127,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,37.79382936735013,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.19263711101440997,-4.916858276;-0.4214188442;-0.192637111,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,38.13127427241575,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.19429997478264247,-4.920232853;-0.4248175264;-0.1942999748,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,38.46871917748138,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.19596319581482713,-4.92360743;-0.4282158514;-0.1959631958,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,38.806164082547006,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.19762676616511365,-4.926982006;-0.4316138272;-0.1976267662,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,39.14360898761263,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.19929067812466,-4.930356583;-0.4350114615;-0.1992906781,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,39.481053892678254,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.20095492421275304,-4.933731159;-0.4384087617;-0.2009549242,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,39.818498797743885,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.20261949716832853,-4.937105735;-0.4418057352;-0.2026194972,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,40.15594370280951,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.20428438994187187,-4.940480311;-0.4452023889;-0.2042843899,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,40.49338860787513,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.20594959568767876,-4.943854887;-0.4485987297;-0.2059495957,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,40.830833512940764,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.20761510775645603,-4.947229463;-0.4519947644;-0.2076151078,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
0.11765625,41.16827841800639,4.833333333333334,0.6416666666666666,0.3321577847439918,False,-0.2092809196882465,-4.950604039;-0.4553904992;-0.2092809197,0;0;0,True,"continuous lambda scan over mode-equivalent range i,j=0..64"
