parameter_set_label,r_v,a_v,b_u,b_v,stress,q0,w0_scale,classification,basin_label,tail_mean_w,tail_mean_q,q_change,selection_gradient_tail_mean,predator_growth_factor_tail_mean,physical,notes
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.16486816,0.8,0.02,extinct_steady,extinct_basin,6.407457141945126e-33,1.3599718079793756e-07,-0.7999998640028192,-0.24750001492845186,-0.06301816950804756,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.16486816,0.8,0.05,extinct_steady,extinct_basin,-1.177790125426613e-34,1.3639164486907563e-07,-0.7999998636083552,-0.24750001549914777,-0.06301816914418136,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.16486816,0.8,0.1,extinct_steady,extinct_basin,-1.1894865464039086e-33,1.3694976832420953e-07,-0.7999998630502317,-0.24750001480643835,-0.06301816974281864,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.16486816,0.8,0.2,extinct_steady,extinct_basin,1.950645852180396e-36,1.3790163959108082e-07,-0.7999998620983605,-0.24750001535339505,-0.06301816948095666,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.16486816,0.8,0.5,extinct_steady,extinct_basin,7.337946118513992e-35,1.3981897648171326e-07,-0.7999998601810235,-0.24750001568252547,-0.06301816952692967,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.16486816,0.8,1.0,extinct_steady,extinct_basin,-1.00078370724525e-34,1.4147741767715143e-07,-0.7999998585225824,-0.24750001579005598,-0.06301816969818545,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.16486816,0.8,1.5,extinct_steady,extinct_basin,6.967013054940598e-37,1.4255469493005504e-07,-0.7999998574453051,-0.2475000159091693,-0.06301816977286327,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.16486816,0.9,0.02,extinct_steady,extinct_basin,-1.183700347540714e-35,2.2393840929053588e-07,-0.8999997760615908,-0.24750002520425748,-0.06301817519432432,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.16486816,0.9,0.05,extinct_steady,extinct_basin,4.236769988003645e-34,2.243810188317152e-07,-0.8999997756189811,-0.2475000253774591,-0.06301817513277583,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.16486816,0.9,0.1,extinct_steady,extinct_basin,-1.5587524719935682e-36,2.2526686386251494e-07,-0.8999997747331362,-0.2475000251413262,-0.06301817544214483,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.16486816,0.9,0.2,extinct_steady,extinct_basin,-1.0031057036963965e-33,2.2654960553456614e-07,-0.8999997734503945,-0.24750002536791946,-0.06301817546815347,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.16486816,0.9,0.5,extinct_steady,extinct_basin,3.929347656980722e-34,2.2944845906100781e-07,-0.899999770551541,-0.24750002573808047,-0.06301817563226214,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.16486816,0.9,1.0,extinct_steady,extinct_basin,-3.9118451411550877e-35,2.3220363452714587e-07,-0.8999997677963655,-0.24750002609727653,-0.06301817578275817,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
weak_or_absent_branch,0.55,0.45,0.06,0.015,0.16486816,0.9,1.5,extinct_steady,extinct_basin,-1.4252878406112576e-34,2.3381358176552526e-07,-0.8999997661864183,-0.2475000261151998,-0.06301817601318115,True,absent_or_target_missing_compensation_branch;steady_by_tail_change_and_rhs_residual
